,"CHALLENGES WON, %",AIR CHALLENGES LOST,AIR CHALLENGES WON,FOULS,YELLOW CARDS,"AIR CHALLENGES, %",ASSISTS,EXPECTED ASSISTS (XA),PASSES INTO FINAL THIRD,CROSSES,"SUCCESSFUL DRIBBLES, %",TACKLES,PASS INTERCEPTIONS,ERRORS LEADING TO GOAL,BLOCKED SHOTS,CLEARANCES,"TACKLES WON, %",PASSES,"PASS COMPLETION, %",PASSING SPEED,GOALS,BIG CHANCES,"CONVERSION OF BIG CHANCES, %",SHOTS ON TARGET,"SHOTS ON TARGET CONVERSION RATE, %",EXPECTED GOALS (XG),GOALS WITH HEAD,XG CONVERSION
255,41.0,3.43,1.93,1.31,0.12,36.0,0.19,0.1,7.47,0.12,63.0,0.93,1.25,0.0,0.0,0.0,47.0,16.07,76.0,2.08,0.62,2.74,23.0,1.87,58.0,0.67,0.0,0.06
256,54.0,0.59,0.59,1.43,0.08,50.0,0.17,0.66,28.51,3.63,67.0,4.72,4.22,0.0,0.0,0.0,45.0,58.28,80.0,1.68,0.0,0.25,0.0,0.0,17.0,0.1,0.0,0.0
257,65.0,1.25,2.78,0.63,0.0,69.0,0.0,0.02,3.83,0.0,0.0,1.74,5.64,0.14,0.7,0.0,60.0,48.1,91.0,1.04,0.07,0.14,50.0,0.0,40.0,0.04,0.0,0.12
258,62.0,1.47,1.71,0.98,0.0,54.0,0.12,0.04,7.2,0.49,61.0,3.54,5.01,0.37,0.61,0.0,69.0,48.85,93.0,2.21,0.0,0.24,0.0,0.0,17.0,0.07,0.0,0.0
259,56.0,1.69,3.13,1.27,0.25,65.0,0.25,0.25,15.14,1.02,68.0,2.71,5.08,0.08,0.17,0.0,47.0,36.29,75.0,1.49,0.08,0.34,25.0,0.68,44.0,0.11,0.0,0.07
260,82.0,0.58,1.98,0.23,0.12,77.0,0.0,0.03,5.7,0.23,0.0,1.05,3.6,0.23,0.23,0.0,78.0,55.12,94.0,2.46,0.12,0.23,50.0,0.0,33.0,0.11,0.0,0.13
261,57.0,1.32,0.55,0.22,0.0,29.0,0.0,0.0,2.97,0.0,0.0,1.54,6.05,0.11,0.88,0.0,79.0,54.9,90.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,45.0,2.44,1.19,1.47,0.07,33.0,0.21,0.28,10.26,0.35,63.0,1.95,2.3,0.0,0.07,0.0,50.0,21.21,77.0,1.8,0.49,2.3,27.0,1.26,38.0,0.6,0.07,0.06
263,61.0,1.61,1.84,0.46,0.12,53.0,0.0,0.01,5.64,0.12,67.0,2.65,4.37,0.46,0.23,0.0,57.0,53.06,93.0,1.18,0.0,0.12,0.0,0.0,33.0,0.05,0.0,0.0
264,40.0,1.89,1.29,0.99,0.2,41.0,0.4,0.47,20.49,4.87,38.0,3.28,3.98,0.0,0.1,0.0,45.0,42.96,74.0,3.38,0.0,0.4,0.0,0.0,25.0,0.15,0.0,0.0
265,64.0,1.76,2.35,0.59,0.0,57.0,0.15,0.19,7.94,0.29,67.0,1.32,4.71,0.44,0.59,0.0,67.0,59.12,91.0,1.73,0.0,0.15,0.0,0.0,0.0,0.08,0.0,0.0
266,0.0,0.0,0.43,0.0,0.09,100.0,0.0,0.0,6.42,0.0,0.0,0.09,3.85,0.0,0.0,0.0,0.0,36.27,89.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,61.0,1.37,2.5,2.16,0.34,65.0,0.0,0.02,7.74,0.0,17.0,1.93,5.58,0.11,0.34,0.0,59.0,49.95,87.0,1.68,0.23,0.34,67.0,0.0,75.0,0.1,0.11,0.25
268,45.0,5.68,6.03,1.1,0.27,51.0,0.14,0.2,14.79,0.55,68.0,0.82,1.64,0.07,0.21,0.0,25.0,30.82,67.0,1.06,0.68,1.85,37.0,1.37,45.0,0.53,0.21,0.09
269,75.0,0.0,0.0,1.07,0.21,0.0,0.0,0.28,24.49,2.15,60.0,2.15,4.3,0.21,0.21,0.0,80.0,67.23,92.0,2.91,0.43,0.64,67.0,0.0,60.0,0.15,0.0,0.61
270,48.0,1.54,0.92,1.69,0.31,38.0,0.31,0.18,25.08,1.23,79.0,4.62,1.85,0.0,0.15,0.0,43.0,49.54,78.0,4.2,0.15,0.31,50.0,0.92,32.0,0.11,0.0,0.21
271,68.0,0.39,1.07,0.39,0.19,73.0,0.1,0.07,19.76,0.68,78.0,1.84,3.29,0.19,0.19,0.0,42.0,54.83,93.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,65.0,1.14,1.58,1.06,0.09,58.0,0.0,0.02,16.8,0.62,100.0,3.87,5.19,0.18,0.26,0.0,75.0,56.92,85.0,1.93,0.0,0.53,0.0,0.0,67.0,0.08,0.0,0.0
273,43.0,1.14,0.16,0.82,0.16,13.0,0.49,0.45,23.68,3.59,55.0,2.45,1.31,0.0,0.0,0.0,53.0,43.61,83.0,3.1,0.16,0.65,25.0,0.0,23.0,0.15,0.0,0.18
274,39.0,5.03,3.4,1.57,0.33,40.0,0.13,0.17,12.02,0.78,52.0,1.44,2.02,0.2,0.13,0.0,41.0,21.03,70.0,0.9,0.65,2.61,25.0,1.5,57.0,0.62,0.07,0.07
275,61.0,0.29,0.68,1.06,0.29,70.0,0.1,0.22,15.92,2.32,0.0,3.38,5.02,0.48,0.19,0.0,49.0,54.21,87.0,1.75,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
276,63.0,0.86,0.94,0.94,0.16,52.0,0.23,0.1,12.33,1.17,68.0,3.98,3.98,0.16,0.23,0.0,73.0,43.71,84.0,1.86,0.0,0.16,50.0,0.0,0.0,0.02,0.0,0.0
277,43.0,1.49,0.75,0.56,0.0,33.0,0.56,0.61,23.71,1.12,63.0,4.11,1.87,0.19,0.19,0.19,50.0,54.52,84.0,3.1,0.19,0.75,25.0,0.0,42.0,0.2,0.0,0.18
278,43.0,0.1,0.2,1.32,0.2,67.0,0.0,0.21,21.15,0.1,68.0,5.08,3.46,0.0,0.0,0.0,36.0,67.02,94.0,2.78,0.0,0.2,0.0,0.0,31.0,0.15,0.0,0.0
279,68.0,0.74,2.6,0.74,0.12,78.0,0.19,0.07,11.46,0.68,92.0,2.04,6.44,0.31,0.99,0.0,64.0,46.33,85.0,1.57,0.06,0.37,17.0,0.0,38.0,0.11,0.0,0.03
280,55.0,1.93,2.46,0.53,0.09,56.0,0.0,0.13,18.61,0.97,55.0,2.55,3.34,0.18,0.09,0.0,59.0,47.06,87.0,1.68,0.0,0.18,0.0,0.0,22.0,0.08,0.0,0.0
281,48.0,0.89,0.19,0.95,0.13,18.0,0.25,0.41,28.2,1.78,76.0,3.76,2.86,0.06,0.06,0.0,39.0,61.68,80.0,1.51,0.06,0.32,20.0,0.83,48.0,0.21,0.0,0.02
282,34.0,1.97,0.68,1.22,0.2,26.0,0.2,0.32,21.79,2.51,47.0,1.97,3.39,0.14,0.0,0.0,41.0,43.3,82.0,2.4,0.27,0.95,29.0,0.88,45.0,0.24,0.0,0.08
283,50.0,1.75,2.0,1.75,0.38,53.0,0.0,0.13,12.12,3.12,64.0,2.88,3.12,0.12,0.12,0.0,57.0,39.38,76.0,2.51,0.25,0.88,29.0,0.75,40.0,0.14,0.12,0.22
284,59.0,1.11,0.77,0.97,0.07,41.0,0.14,0.26,24.06,5.22,68.0,5.15,4.73,0.14,0.14,0.0,70.0,74.0,85.0,1.88,0.0,0.0,0.0,0.0,33.0,0.02,0.0,0.0
285,70.0,1.07,2.27,0.47,0.07,68.0,0.07,0.03,6.55,0.0,100.0,1.27,5.14,0.07,0.6,0.0,74.0,46.37,88.0,1.49,0.07,0.13,50.0,0.0,100.0,0.09,0.0,0.05
286,53.0,2.26,2.66,1.33,0.13,54.0,0.13,0.21,16.91,1.33,66.0,2.26,3.06,0.27,0.27,0.0,59.0,33.42,76.0,2.58,0.27,1.33,20.0,1.07,62.0,0.13,0.0,0.28
287,68.0,1.57,2.55,0.59,0.0,62.0,0.0,0.01,4.77,0.07,100.0,1.83,5.88,0.59,0.72,0.0,68.0,60.54,91.0,1.39,0.0,0.26,0.0,0.0,13.0,0.09,0.0,0.0
288,58.0,0.53,1.42,0.71,0.18,73.0,0.0,0.12,11.92,0.18,57.0,2.67,3.91,0.0,0.0,0.0,53.0,65.99,92.0,2.12,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0
289,58.0,2.17,2.29,1.21,0.06,51.0,0.06,0.1,8.6,0.32,0.0,3.95,4.39,0.06,0.38,0.0,60.0,32.87,81.0,0.97,0.06,0.76,17.0,0.51,53.0,0.15,0.0,0.03
290,32.0,1.35,0.38,0.3,0.0,22.0,0.38,0.64,20.48,1.8,65.0,2.7,1.95,0.08,0.15,0.0,22.0,41.48,77.0,1.79,0.38,1.05,36.0,0.75,53.0,0.25,0.0,0.11
291,56.0,2.91,2.34,1.61,0.32,45.0,0.08,0.16,8.96,0.32,76.0,4.2,3.63,0.08,0.16,0.0,71.0,31.16,83.0,1.46,0.0,0.81,10.0,0.0,25.0,0.17,0.0,0.0
292,68.0,1.58,3.28,1.81,0.34,67.0,0.0,0.01,7.12,0.34,100.0,1.81,4.3,0.23,0.45,0.0,88.0,46.92,89.0,1.77,0.11,0.11,100.0,0.0,25.0,0.08,0.11,0.17
293,67.0,1.69,2.29,1.2,0.24,58.0,0.0,0.16,20.36,1.57,70.0,3.25,5.42,0.24,0.36,0.0,89.0,61.08,84.0,1.34,0.0,0.12,0.0,0.0,33.0,0.01,0.0,0.0
294,34.0,2.7,0.51,0.77,0.19,16.0,0.19,0.28,9.31,0.45,53.0,1.28,0.64,0.06,0.06,0.0,35.0,22.61,86.0,1.42,0.58,2.38,24.0,1.67,58.0,0.67,0.0,0.06
295,62.0,1.48,2.07,2.22,0.59,58.0,0.0,0.47,19.95,4.73,67.0,4.58,3.84,0.15,0.15,0.0,68.0,56.9,79.0,2.61,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
296,38.0,1.2,0.66,0.93,0.27,36.0,0.53,0.37,14.49,1.33,60.0,2.92,1.06,0.0,0.0,0.0,36.0,30.71,80.0,2.1,0.27,1.06,25.0,1.2,45.0,0.23,0.0,0.15
297,70.0,0.79,3.48,1.29,0.3,81.0,0.0,0.02,4.97,0.1,0.0,1.89,2.98,0.3,0.79,0.0,84.0,46.29,94.0,2.18,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
298,72.0,0.57,1.5,0.86,0.21,72.0,0.0,0.01,6.95,0.14,90.0,2.86,5.87,0.29,0.43,0.07,73.0,58.07,91.0,1.51,0.0,0.0,0.0,0.0,50.0,0.01,0.0,0.0
299,59.0,1.07,2.88,1.14,0.33,73.0,0.0,0.0,7.82,0.13,70.0,6.55,4.68,0.07,0.2,0.0,57.0,31.63,88.0,0.97,0.13,0.4,33.0,0.0,38.0,0.1,0.07,0.09
300,58.0,0.62,0.7,1.14,0.35,53.0,0.09,0.11,9.67,0.09,73.0,3.87,4.92,0.09,0.26,0.0,61.0,41.66,90.0,1.4,0.0,0.09,0.0,0.0,22.0,0.03,0.0,0.0
301,63.0,2.02,2.9,0.54,0.13,59.0,0.0,0.0,7.22,0.0,50.0,2.56,7.35,0.27,0.67,0.0,71.0,47.9,88.0,1.32,0.07,0.13,50.0,0.0,20.0,0.1,0.07,0.05
302,59.0,0.9,2.0,1.03,0.26,69.0,0.13,0.23,15.42,0.39,88.0,3.48,5.68,0.26,0.58,0.0,54.0,45.23,78.0,1.44,0.19,0.19,100.0,0.45,39.0,0.08,0.0,0.15
303,42.0,1.37,0.91,0.99,0.15,40.0,0.3,0.41,17.28,0.61,49.0,3.5,2.74,0.15,0.15,0.0,52.0,40.96,76.0,2.1,0.08,0.61,13.0,0.84,37.0,0.32,0.0,0.02
304,34.0,3.97,1.55,0.95,0.09,28.0,0.26,0.32,23.99,1.64,38.0,3.88,2.93,0.0,0.0,0.0,42.0,42.8,80.0,2.02,0.26,0.95,27.0,0.78,30.0,0.21,0.0,0.1
305,42.0,1.95,0.6,1.21,0.2,24.0,0.0,0.18,17.85,2.75,62.0,3.49,1.81,0.0,0.0,0.0,46.0,33.69,82.0,2.05,0.13,0.94,21.0,1.07,42.0,0.21,0.0,0.04
306,47.0,1.06,1.21,1.06,0.14,53.0,0.0,0.1,11.57,0.35,63.0,3.12,2.41,0.0,0.07,0.0,55.0,28.6,83.0,1.94,0.28,0.99,29.0,1.06,56.0,0.28,0.07,0.07
307,60.0,1.26,1.71,1.08,0.09,58.0,0.09,0.11,19.37,2.88,64.0,3.33,3.69,0.36,0.18,0.0,59.0,50.54,82.0,1.73,0.0,0.45,20.0,0.0,38.0,0.07,0.0,0.0
308,37.0,2.58,0.74,1.11,0.37,22.0,0.37,0.34,10.88,0.74,58.0,4.24,2.77,0.0,0.0,0.0,39.0,25.27,77.0,2.87,0.0,1.84,0.0,0.0,36.0,0.31,0.0,0.0
309,52.0,0.28,0.71,0.57,0.14,71.0,0.0,0.2,13.36,1.0,50.0,3.7,2.56,0.14,0.0,0.0,62.0,50.33,93.0,2.94,0.14,0.43,33.0,0.0,100.0,0.06,0.0,0.32
310,42.0,1.22,0.3,0.3,0.0,20.0,0.15,0.37,22.04,1.37,70.0,1.98,1.98,0.0,0.0,0.0,54.0,39.38,83.0,3.02,0.15,1.37,11.0,1.06,64.0,0.22,0.0,0.1
311,58.0,0.77,0.43,0.6,0.34,36.0,0.0,0.18,9.76,1.03,67.0,2.83,3.94,0.09,0.26,0.0,58.0,50.01,91.0,2.34,0.0,0.26,33.0,0.0,0.0,0.01,0.0,0.0
312,68.0,0.76,1.75,0.69,0.23,70.0,0.0,0.04,10.98,0.69,77.0,2.82,5.8,0.08,0.53,0.0,70.0,58.5,88.0,1.7,0.08,0.23,33.0,0.0,60.0,0.06,0.08,0.09
313,70.0,0.47,0.7,0.82,0.12,60.0,0.0,0.01,12.72,0.23,80.0,4.44,4.44,0.0,0.23,0.0,68.0,69.11,92.0,2.11,0.0,0.35,0.0,0.0,40.0,0.03,0.0,0.0
314,28.0,2.63,0.61,0.51,0.2,19.0,0.3,0.27,9.92,0.3,50.0,0.61,1.32,0.1,0.1,0.0,17.0,22.37,78.0,1.99,0.61,2.43,29.0,1.52,56.0,0.58,0.1,0.11
315,58.0,0.78,1.34,1.23,0.33,63.0,0.0,0.17,16.26,1.89,25.0,3.34,5.12,0.22,0.33,0.0,67.0,43.89,79.0,2.14,0.11,0.11,100.0,0.0,33.0,0.02,0.0,0.62
316,71.0,0.88,2.89,0.88,0.13,77.0,0.13,0.01,7.16,0.38,100.0,1.13,5.03,0.13,0.38,0.0,78.0,62.85,90.0,1.54,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
317,67.0,1.57,2.49,0.79,0.13,61.0,0.0,0.05,5.25,0.13,60.0,1.84,6.69,0.66,0.13,0.0,64.0,52.48,88.0,1.43,0.0,0.26,0.0,0.0,0.0,0.15,0.0,0.0
318,29.0,3.24,1.08,1.19,0.11,25.0,0.22,0.17,6.69,0.54,29.0,0.65,0.43,0.0,0.0,0.0,50.0,12.09,70.0,1.63,0.65,1.94,33.0,1.19,50.0,0.69,0.11,0.1
319,70.0,1.05,2.43,0.72,0.33,70.0,0.0,0.02,6.03,0.0,100.0,2.1,5.31,0.39,0.72,0.0,63.0,57.73,91.0,1.3,0.0,0.2,33.0,0.0,33.0,0.03,0.0,0.0
320,49.0,0.85,0.21,0.0,0.0,20.0,0.42,0.17,20.7,1.48,68.0,3.8,1.9,0.0,0.21,0.0,61.0,53.24,87.0,3.46,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
321,61.0,1.39,1.67,2.37,0.42,55.0,0.0,0.02,8.5,0.0,100.0,3.34,3.48,0.56,0.56,0.0,75.0,58.93,95.0,1.97,0.0,0.42,0.0,0.0,0.0,0.07,0.0,0.0
322,67.0,1.23,2.39,1.08,0.38,66.0,0.0,0.0,6.08,0.15,58.0,1.85,5.16,0.23,0.54,0.0,83.0,59.05,94.0,2.02,0.15,0.54,29.0,0.0,30.0,0.14,0.08,0.08
323,61.0,2.09,2.49,0.47,0.0,54.0,0.0,0.06,15.2,1.28,59.0,2.76,5.78,0.27,0.27,0.0,71.0,50.92,84.0,1.24,0.0,0.2,33.0,0.0,0.0,0.01,0.0,0.0
324,58.0,0.71,1.43,1.51,0.32,67.0,0.0,0.16,14.7,1.27,70.0,4.85,3.57,0.0,0.32,0.0,69.0,37.81,80.0,1.94,0.0,0.16,50.0,0.0,22.0,0.06,0.0,0.0
325,47.0,0.58,0.58,1.15,0.06,50.0,0.19,0.39,20.61,0.26,62.0,5.89,3.58,0.26,0.19,0.0,47.0,57.93,84.0,1.91,0.13,0.13,100.0,0.7,55.0,0.09,0.0,0.09
326,46.0,3.0,2.16,0.91,0.14,42.0,0.28,0.34,12.33,1.74,57.0,2.44,3.55,0.07,0.28,0.0,54.0,24.31,68.0,1.8,0.35,1.11,38.0,0.84,35.0,0.27,0.07,0.09
327,73.0,1.17,2.46,0.94,0.23,68.0,0.12,0.16,14.2,0.94,71.0,2.11,5.05,0.47,0.35,0.0,67.0,66.88,91.0,2.27,0.0,0.35,0.0,0.0,33.0,0.03,0.0,0.0
328,42.0,1.47,0.94,0.73,0.0,39.0,0.31,0.47,20.03,2.41,61.0,3.15,2.62,0.1,0.1,0.0,47.0,46.99,81.0,2.71,0.52,1.26,42.0,1.36,52.0,0.24,0.0,0.23
329,71.0,0.71,2.43,0.63,0.31,78.0,0.0,0.0,7.07,0.0,50.0,2.2,4.48,0.39,1.1,0.0,64.0,42.17,92.0,1.13,0.16,0.71,22.0,0.47,35.0,0.09,0.0,0.13
330,59.0,1.63,2.51,0.75,0.2,61.0,0.0,0.09,13.44,0.95,78.0,2.92,6.72,0.41,0.48,0.0,67.0,47.99,81.0,1.54,0.34,0.75,45.0,0.68,45.0,0.34,0.07,0.07
331,51.0,0.85,1.71,1.07,0.28,67.0,0.07,0.24,21.15,1.42,50.0,3.06,6.27,0.14,0.21,0.0,51.0,66.57,88.0,1.48,0.0,0.14,0.0,0.0,30.0,0.04,0.0,0.0
332,56.0,0.46,1.28,1.09,0.09,74.0,0.09,0.29,19.88,2.64,67.0,2.83,3.56,0.0,0.64,0.0,52.0,47.33,76.0,2.11,0.27,0.82,44.0,0.73,27.0,0.26,0.0,0.09
333,46.0,0.96,0.21,0.68,0.0,18.0,0.07,0.42,21.76,1.3,69.0,2.53,3.56,0.0,0.0,0.0,57.0,52.08,80.0,1.41,0.14,0.48,29.0,0.41,46.0,0.11,0.0,0.08
334,58.0,1.05,1.51,1.81,0.3,59.0,0.0,0.42,26.19,3.01,67.0,2.71,6.62,0.15,0.15,0.0,67.0,61.71,80.0,1.71,0.0,0.15,0.0,0.0,0.0,0.02,0.0,0.0
335,50.0,0.81,1.21,1.01,0.2,60.0,0.07,0.29,21.02,2.28,43.0,3.83,4.5,0.2,0.27,0.0,49.0,48.56,77.0,1.61,0.27,1.07,25.0,0.87,50.0,0.28,0.0,0.07
336,61.0,1.31,2.44,1.74,0.44,65.0,0.17,0.08,8.71,0.17,100.0,3.75,4.88,0.17,0.35,0.0,60.0,51.06,90.0,1.29,0.09,0.35,25.0,0.0,13.0,0.09,0.0,0.08
337,68.0,1.15,2.45,0.94,0.22,68.0,0.0,0.03,7.07,0.0,83.0,2.81,7.36,0.29,0.65,0.0,69.0,72.32,93.0,1.71,0.0,0.14,0.0,0.0,50.0,0.02,0.0,0.0
338,49.0,1.33,0.82,1.33,0.0,38.0,0.0,0.05,11.57,0.2,82.0,4.61,3.58,0.2,0.0,0.0,47.0,53.96,88.0,1.69,0.1,0.1,100.0,0.0,25.0,0.04,0.0,0.24
339,40.0,0.87,0.69,0.87,0.0,44.0,0.52,0.26,19.98,0.69,50.0,3.3,3.47,0.0,0.0,0.0,37.0,37.36,86.0,4.36,0.52,3.13,17.0,1.91,38.0,0.98,0.0,0.09
340,72.0,1.11,1.8,0.41,0.14,62.0,0.0,0.01,6.77,0.0,86.0,0.69,5.81,0.28,0.0,0.0,60.0,58.06,92.0,2.01,0.14,0.14,100.0,0.0,100.0,0.06,0.14,0.34
341,43.0,3.7,3.11,1.85,0.17,46.0,0.17,0.31,18.74,2.69,53.0,1.93,2.1,0.0,0.17,0.0,57.0,31.51,75.0,1.97,0.17,0.59,43.0,0.84,53.0,0.22,0.08,0.06
342,72.0,1.55,4.25,0.26,0.0,73.0,0.0,0.08,6.82,0.13,0.0,1.67,6.95,0.52,0.9,0.0,69.0,36.82,81.0,0.78,0.0,0.13,0.0,0.0,100.0,0.04,0.0,0.0
343,64.0,0.97,1.49,0.89,0.3,61.0,0.07,0.08,7.59,0.3,100.0,2.31,7.21,0.07,0.52,0.0,42.0,59.65,91.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,35.0,3.53,1.43,1.87,0.11,29.0,0.11,0.41,16.41,0.77,43.0,2.31,2.2,0.0,0.22,0.0,52.0,32.28,81.0,2.52,0.66,1.54,43.0,1.43,50.0,0.67,0.11,0.11
345,59.0,0.79,1.51,1.29,0.29,66.0,0.0,0.06,11.72,0.22,80.0,2.23,5.18,0.0,0.14,0.0,45.0,48.45,88.0,1.33,0.14,0.22,67.0,0.0,44.0,0.05,0.0,0.21
346,59.0,1.41,1.47,1.02,0.13,51.0,0.13,0.22,17.12,1.85,57.0,4.15,4.41,0.32,0.32,0.0,69.0,55.38,88.0,1.33,0.06,0.38,17.0,0.0,44.0,0.1,0.0,0.04
347,56.0,0.55,0.55,0.75,0.14,50.0,0.14,0.4,25.79,0.62,86.0,3.64,2.81,0.14,0.41,0.0,45.0,62.42,87.0,1.79,0.0,0.27,0.0,0.0,36.0,0.04,0.0,0.0
348,69.0,1.28,1.48,1.48,0.2,54.0,0.0,0.06,18.94,2.96,83.0,3.96,4.97,0.13,0.07,0.0,71.0,55.95,83.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,67.0,1.52,2.79,0.44,0.0,65.0,0.0,0.01,5.59,0.06,86.0,1.02,7.37,0.25,0.38,0.0,63.0,58.81,91.0,2.26,0.0,0.06,0.0,0.0,0.0,0.01,0.0,0.0
350,44.0,1.77,1.13,1.37,0.16,39.0,0.16,0.2,18.9,0.97,69.0,3.06,3.38,0.08,0.32,0.0,47.0,49.22,86.0,1.98,0.08,0.88,9.0,0.48,38.0,0.14,0.08,0.05
351,43.0,1.61,0.4,1.61,0.4,20.0,0.0,0.13,18.88,0.6,0.0,4.02,4.82,0.2,0.0,0.0,50.0,49.02,84.0,2.31,0.2,0.8,25.0,0.0,27.0,0.17,0.0,0.24
352,67.0,1.23,2.26,0.72,0.1,65.0,0.0,0.01,6.15,0.21,67.0,1.54,6.66,0.41,0.62,0.0,60.0,51.46,89.0,1.78,0.0,0.1,0.0,0.0,50.0,0.09,0.0,0.0
353,31.0,2.03,0.76,0.25,0.0,27.0,0.13,0.19,14.2,0.25,50.0,1.01,1.01,0.0,0.0,0.0,38.0,29.28,85.0,2.03,0.25,0.38,67.0,0.0,36.0,0.13,0.0,0.25
354,58.0,2.38,2.88,1.5,0.25,55.0,0.25,0.2,9.0,0.5,82.0,3.25,2.62,0.25,0.25,0.0,62.0,25.25,76.0,2.75,0.25,1.25,20.0,0.75,38.0,0.3,0.25,0.1
355,57.0,0.92,1.34,0.63,0.21,59.0,0.0,0.16,16.08,1.69,56.0,4.3,5.36,0.21,0.28,0.0,59.0,45.71,81.0,1.85,0.14,0.14,100.0,0.0,22.0,0.07,0.07,0.15
356,59.0,0.6,1.91,0.81,0.1,76.0,0.0,0.06,13.0,0.2,62.0,2.02,3.73,0.2,0.2,0.0,65.0,45.15,90.0,1.89,0.0,0.6,0.0,0.0,30.0,0.18,0.0,0.0
357,33.0,1.18,0.59,1.03,0.44,33.0,0.15,0.3,16.47,1.91,49.0,1.91,1.62,0.0,0.0,0.0,15.0,33.68,81.0,4.1,0.29,2.06,21.0,1.32,38.0,0.47,0.0,0.09
358,71.0,0.99,1.92,0.43,0.19,66.0,0.0,0.02,5.9,0.25,100.0,2.11,5.28,0.25,0.56,0.0,71.0,46.86,92.0,1.71,0.06,0.25,25.0,0.0,17.0,0.07,0.06,0.05
359,42.0,0.88,0.08,1.36,0.08,8.0,0.4,0.38,22.82,7.37,55.0,3.36,2.88,0.08,0.08,0.0,52.0,43.08,74.0,2.17,0.08,0.24,33.0,0.0,45.0,0.06,0.0,0.11
360,33.0,2.64,1.21,0.53,0.08,31.0,0.15,0.19,12.06,1.06,53.0,1.36,1.28,0.0,0.15,0.0,39.0,23.97,78.0,2.22,0.3,1.66,18.0,0.9,39.0,0.28,0.08,0.08
361,53.0,1.21,1.41,0.54,0.13,54.0,0.0,0.3,20.55,3.17,20.0,1.48,4.58,0.13,0.47,0.0,45.0,56.45,82.0,1.42,0.0,0.13,0.0,0.0,20.0,0.03,0.0,0.0
362,59.0,1.4,2.41,1.4,0.27,63.0,0.0,0.09,12.96,0.4,71.0,4.94,5.01,0.07,0.2,0.0,64.0,49.98,84.0,1.5,0.07,0.2,33.0,0.0,10.0,0.04,0.0,0.1
363,45.0,0.74,0.66,0.49,0.08,47.0,0.33,0.15,22.89,1.48,57.0,2.22,3.36,0.25,0.33,0.0,41.0,56.44,81.0,1.48,0.08,0.82,10.0,0.74,47.0,0.25,0.0,0.03
364,61.0,0.31,1.71,1.09,0.16,85.0,0.0,0.09,18.81,0.31,67.0,5.28,2.8,0.0,0.47,0.0,59.0,53.78,92.0,4.32,0.0,0.0,0.0,0.0,11.0,0.05,0.0,0.0
365,69.0,0.99,2.65,0.33,0.0,73.0,0.0,0.09,10.05,0.0,80.0,2.21,5.63,0.33,0.44,0.0,55.0,76.2,92.0,2.73,0.0,0.33,0.0,0.0,50.0,0.04,0.0,0.0
366,40.0,3.5,3.69,2.08,0.28,51.0,0.0,0.27,15.43,0.66,35.0,2.74,2.56,0.0,0.0,0.0,45.0,26.97,82.0,1.92,0.28,1.61,18.0,1.04,52.0,0.31,0.19,0.09
367,0.0,0.0,0.09,0.0,0.0,100.0,0.0,0.0,1.28,0.0,0.0,0.17,2.9,0.17,0.0,0.0,50.0,34.41,92.0,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,66.0,1.63,4.57,0.9,0.33,74.0,0.0,0.0,3.26,0.08,0.0,3.91,7.26,0.33,0.41,0.0,73.0,33.26,87.0,0.9,0.08,0.24,33.0,0.0,25.0,0.09,0.08,0.07
369,40.0,1.09,0.3,0.99,0.2,21.0,0.2,0.25,20.65,2.17,55.0,3.16,1.78,0.1,0.0,0.0,34.0,40.5,80.0,2.65,0.49,0.99,50.0,0.89,39.0,0.3,0.1,0.16
370,51.0,0.65,1.29,0.97,0.16,67.0,0.16,0.27,20.36,3.55,66.0,3.07,5.49,0.16,0.48,0.0,42.0,47.67,80.0,3.11,0.16,0.48,33.0,0.0,50.0,0.06,0.0,0.45
371,63.0,0.86,1.84,1.45,0.13,68.0,0.0,0.02,6.91,0.07,83.0,2.37,4.74,0.46,0.53,0.0,56.0,67.29,93.0,2.01,0.0,0.13,0.0,0.0,33.0,0.05,0.0,0.0
372,66.0,1.68,3.63,1.42,0.27,68.0,0.0,0.0,4.87,0.0,100.0,1.68,5.31,0.09,0.44,0.0,63.0,46.64,90.0,1.45,0.09,0.27,33.0,0.0,60.0,0.04,0.0,0.19
373,48.0,1.34,0.71,0.89,0.27,35.0,0.0,0.1,17.25,1.43,58.0,2.59,2.77,0.0,0.0,0.0,59.0,39.86,88.0,2.09,0.27,1.16,31.0,0.63,32.0,0.2,0.0,0.12
