,"CHALLENGES WON, %",AIR CHALLENGES LOST,AIR CHALLENGES WON,FOULS,YELLOW CARDS,"AIR CHALLENGES, %",ASSISTS,EXPECTED ASSISTS (XA),PASSES INTO FINAL THIRD,CROSSES,"SUCCESSFUL DRIBBLES, %",TACKLES,PASS INTERCEPTIONS,ERRORS LEADING TO GOAL,BLOCKED SHOTS,CLEARANCES,"TACKLES WON, %",PASSES,"PASS COMPLETION, %",PASSING SPEED,GOALS,BIG CHANCES,"CONVERSION OF BIG CHANCES, %",SHOTS ON TARGET,"SHOTS ON TARGET CONVERSION RATE, %",EXPECTED GOALS (XG),GOALS WITH HEAD,XG CONVERSION
116,52.0,1.98,1.98,2.1,0.25,50.0,0.0,0.1,11.64,0.87,72.0,3.22,2.6,0.25,0.37,0.0,62.0,32.19,82.0,1.9,0.12,0.74,17.0,0.0,29.0,0.17,0.0,0.09
117,56.0,1.43,1.36,1.5,0.21,49.0,0.21,0.14,13.68,1.93,54.0,4.94,5.58,0.29,0.29,0.0,62.0,38.02,71.0,1.35,0.0,0.14,0.0,0.0,13.0,0.02,0.0,0.0
118,58.0,1.65,1.92,1.1,0.0,54.0,0.0,0.17,18.96,4.4,0.0,1.79,3.16,0.0,0.14,0.0,46.0,47.82,76.0,2.49,0.14,0.41,33.0,0.0,100.0,0.1,0.0,0.18
119,38.0,7.19,3.45,2.01,0.29,32.0,0.29,0.08,11.79,1.44,68.0,0.58,1.44,0.0,0.0,0.0,100.0,23.0,69.0,4.33,0.29,1.73,17.0,2.01,54.0,0.31,0.0,0.27
120,46.0,2.37,1.87,1.12,0.25,44.0,0.0,0.2,8.09,0.37,0.0,1.74,3.73,0.25,0.37,0.0,50.0,20.91,75.0,1.34,0.0,0.25,0.0,0.0,63.0,0.18,0.0,0.0
121,40.0,1.2,0.2,0.2,0.2,14.0,0.2,0.16,10.8,1.4,57.0,1.4,2.0,0.2,0.2,0.0,57.0,24.8,89.0,3.07,0.0,0.6,0.0,0.0,0.0,0.13,0.0,0.0
122,31.0,4.35,1.41,1.3,0.22,25.0,0.0,0.06,7.17,0.11,0.0,0.98,1.2,0.11,0.11,0.0,56.0,15.87,82.0,1.99,0.33,1.74,19.0,1.2,42.0,0.56,0.0,0.06
123,46.0,1.15,1.15,1.03,0.0,50.0,0.0,0.02,10.08,0.92,65.0,2.86,6.41,0.46,0.23,0.0,48.0,37.67,87.0,2.04,0.0,0.46,0.0,0.0,11.0,0.1,0.0,0.0
124,56.0,1.52,1.01,1.69,0.84,40.0,0.0,0.01,8.43,0.0,0.0,5.06,7.08,0.51,0.17,0.0,60.0,43.48,87.0,1.44,0.0,0.17,0.0,0.0,0.0,0.03,0.0,0.0
125,40.0,4.34,2.58,1.49,0.14,37.0,0.14,0.12,9.22,1.22,46.0,0.95,1.49,0.0,0.0,0.0,43.0,15.45,62.0,3.06,0.27,0.95,29.0,0.81,46.0,0.39,0.0,0.09
126,33.0,1.75,0.7,0.82,0.12,29.0,0.23,0.32,9.46,1.05,54.0,1.75,1.4,0.0,0.23,0.0,40.0,18.68,69.0,1.51,0.23,0.82,29.0,0.93,47.0,0.21,0.0,0.13
127,61.0,0.47,0.76,0.76,0.09,62.0,0.19,0.08,11.0,1.33,74.0,3.03,5.41,0.47,0.38,0.0,72.0,40.68,85.0,1.92,0.0,0.09,0.0,0.0,0.0,0.08,0.0,0.0
128,34.0,2.03,0.84,0.72,0.24,29.0,0.0,0.08,16.99,0.72,50.0,2.15,1.68,0.24,0.24,0.0,22.0,37.22,80.0,2.73,0.12,0.36,33.0,0.0,11.0,0.12,0.0,0.12
129,49.0,1.4,1.55,1.4,0.31,53.0,0.16,0.29,24.72,1.09,100.0,3.26,6.37,0.16,0.16,0.0,29.0,59.84,80.0,2.62,0.16,0.62,25.0,0.0,57.0,0.28,0.0,0.09
130,36.0,5.25,1.54,0.51,0.31,23.0,0.1,0.04,8.96,0.21,49.0,0.51,1.44,0.0,0.0,0.0,40.0,16.37,75.0,2.1,0.41,1.13,36.0,0.62,43.0,0.27,0.0,0.16
131,0.0,0.0,0.13,0.0,0.0,100.0,0.0,0.0,3.02,0.0,0.0,0.25,2.01,0.19,0.0,0.0,50.0,28.49,87.0,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,57.0,1.03,1.62,0.44,0.15,61.0,0.0,0.02,5.73,0.0,100.0,2.35,3.82,0.29,0.44,0.0,50.0,33.33,83.0,2.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
133,36.0,1.52,0.51,2.02,0.38,25.0,0.13,0.16,10.11,1.14,65.0,3.41,2.02,0.0,0.0,0.0,41.0,21.62,71.0,3.46,0.13,0.38,33.0,0.0,40.0,0.11,0.0,0.15
134,0.0,0.0,0.59,0.0,0.07,100.0,0.0,0.0,3.54,0.0,0.0,0.22,2.95,0.3,0.0,0.0,33.0,32.71,87.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,39.0,1.07,0.31,1.23,0.15,22.0,0.15,0.28,12.57,1.53,59.0,3.68,1.38,0.0,0.0,0.0,38.0,27.6,82.0,4.7,0.15,0.61,25.0,0.0,30.0,0.15,0.0,0.16
136,51.0,2.25,1.41,1.41,0.28,38.0,0.0,0.42,13.64,0.7,71.0,3.52,4.22,0.14,0.0,0.0,60.0,32.48,78.0,2.16,0.0,0.0,0.0,0.0,25.0,0.04,0.0,0.0
137,44.0,3.01,1.0,0.67,0.17,25.0,0.0,0.03,9.03,1.0,53.0,4.01,3.35,0.5,0.67,0.0,58.0,21.08,77.0,3.77,0.0,0.84,0.0,0.0,50.0,0.11,0.0,0.0
138,49.0,1.49,1.12,1.49,0.0,43.0,0.0,0.03,11.2,0.93,62.0,3.17,3.73,0.56,0.19,0.0,82.0,32.86,80.0,2.83,0.0,0.37,0.0,0.0,17.0,0.09,0.0,0.0
139,53.0,2.58,2.74,1.29,0.32,52.0,0.0,0.03,7.57,0.0,71.0,3.86,9.34,0.81,0.48,0.0,50.0,47.17,84.0,2.14,0.0,0.64,0.0,0.0,40.0,0.12,0.0,0.0
140,44.0,0.87,1.44,0.43,0.0,63.0,0.14,0.08,7.93,0.72,0.0,2.31,6.63,0.58,0.58,0.0,31.0,51.92,83.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,42.0,2.58,2.38,2.17,0.52,48.0,0.1,0.07,15.29,2.48,44.0,4.44,3.62,0.0,0.0,0.0,49.0,33.69,71.0,2.28,0.0,0.93,0.0,0.0,63.0,0.13,0.0,0.0
142,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,5.74,0.0,0.0,0.38,3.03,0.19,0.0,0.0,67.0,28.46,84.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,54.0,2.24,2.36,1.42,0.24,51.0,0.0,0.06,9.45,1.06,80.0,5.08,6.73,0.0,0.83,0.0,51.0,38.27,83.0,1.69,0.0,0.24,0.0,0.0,0.0,0.02,0.0,0.0
144,37.0,3.21,1.18,1.35,0.17,27.0,0.17,0.06,12.66,2.03,56.0,2.7,4.22,0.17,0.17,0.0,25.0,26.68,59.0,2.31,0.17,0.17,100.0,0.0,20.0,0.07,0.0,0.39
145,38.0,4.79,1.98,0.53,0.15,29.0,0.0,0.14,11.63,1.29,69.0,0.91,1.9,0.08,0.23,0.0,33.0,19.16,72.0,2.16,0.23,1.29,29.0,0.68,35.0,0.24,0.08,0.07
146,29.0,3.68,0.96,0.96,0.0,21.0,0.0,0.06,6.73,0.16,60.0,1.44,1.76,0.0,0.16,0.0,44.0,15.53,76.0,3.39,0.48,2.24,21.0,0.96,43.0,0.6,0.16,0.13
147,50.0,4.1,2.37,0.65,0.22,37.0,0.22,0.25,14.03,1.08,82.0,2.16,1.73,0.0,0.22,0.0,50.0,26.12,71.0,4.15,0.22,2.16,10.0,1.29,30.0,0.46,0.0,0.1
148,45.0,1.6,1.5,0.9,0.3,48.0,0.1,0.1,10.41,0.8,74.0,3.6,2.3,0.1,0.1,0.0,42.0,29.53,79.0,2.98,0.3,0.8,38.0,0.0,40.0,0.24,0.2,0.13
149,20.0,10.31,1.72,2.4,0.34,14.0,0.17,0.1,8.24,0.17,30.0,2.23,1.03,0.17,0.0,0.0,38.0,16.66,78.0,2.61,0.52,1.2,43.0,1.03,43.0,0.4,0.0,0.22
150,53.0,1.13,2.59,0.97,0.49,70.0,0.0,0.11,19.26,2.1,63.0,4.37,4.37,0.49,0.16,0.0,52.0,40.31,71.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
151,48.0,1.25,1.72,1.1,0.16,58.0,0.0,0.06,10.8,1.88,62.0,2.03,2.82,0.31,0.31,0.0,46.0,23.01,78.0,1.93,0.0,0.31,0.0,0.0,0.0,0.08,0.0,0.0
152,32.0,5.87,2.75,1.37,0.25,32.0,0.12,0.11,9.24,0.62,0.0,1.75,1.5,0.0,0.0,0.0,29.0,22.22,78.0,2.6,0.37,1.87,27.0,1.25,50.0,0.51,0.0,0.09
153,34.0,2.92,1.77,1.24,0.27,38.0,0.09,0.07,8.33,1.06,0.0,1.42,2.75,0.0,0.09,0.0,25.0,19.49,61.0,1.39,0.27,1.68,16.0,0.8,39.0,0.48,0.0,0.05
154,37.0,0.98,0.56,1.68,0.56,36.0,0.0,0.1,11.62,2.1,53.0,3.5,3.78,0.14,0.0,0.0,28.0,29.11,81.0,4.3,0.0,0.42,0.0,0.0,44.0,0.08,0.0,0.0
155,54.0,0.65,0.26,0.77,0.13,29.0,0.13,0.15,16.27,5.42,53.0,4.39,4.26,0.52,0.39,0.13,71.0,43.39,76.0,2.95,0.0,0.52,0.0,0.0,38.0,0.11,0.0,0.0
156,45.0,1.07,1.07,1.54,0.24,50.0,0.12,0.24,20.51,5.34,44.0,2.49,2.61,0.59,0.24,0.0,48.0,45.65,71.0,2.43,0.0,0.0,0.0,0.0,67.0,0.01,0.0,0.0
157,36.0,8.47,5.24,1.53,0.24,38.0,0.0,0.14,6.37,0.16,0.0,1.37,1.29,0.08,0.08,0.0,41.0,14.35,71.0,0.67,0.24,1.53,16.0,1.13,50.0,0.45,0.0,0.04
158,48.0,1.09,1.48,0.93,0.08,58.0,0.0,0.05,10.42,0.47,61.0,2.57,4.43,0.39,0.47,0.0,42.0,28.31,78.0,1.83,0.0,0.16,0.0,0.0,20.0,0.07,0.0,0.0
159,51.0,1.21,0.67,0.8,0.0,36.0,0.13,0.12,19.05,1.74,67.0,3.08,6.71,0.4,0.13,0.0,48.0,56.07,81.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,50.0,1.91,1.91,0.59,0.0,50.0,0.15,0.12,9.97,0.59,0.0,4.54,3.81,0.29,0.29,0.0,45.0,26.68,64.0,2.22,0.0,0.59,0.0,0.0,33.0,0.05,0.0,0.0
161,43.0,1.15,1.15,0.76,0.38,50.0,0.19,0.26,17.39,2.1,42.0,4.39,2.48,0.0,0.0,0.0,57.0,42.8,83.0,5.23,0.0,0.19,0.0,0.0,0.0,0.06,0.0,0.0
162,31.0,1.16,0.13,0.9,0.0,10.0,0.0,0.19,15.53,1.8,33.0,2.57,1.67,0.0,0.0,0.0,45.0,41.85,86.0,3.91,0.13,0.64,40.0,0.0,22.0,0.24,0.0,0.07
163,58.0,0.67,0.87,0.77,0.1,56.0,0.1,0.03,12.51,2.12,58.0,2.79,3.85,0.48,0.39,0.0,79.0,42.06,79.0,1.33,0.0,0.1,0.0,0.0,67.0,0.04,0.0,0.0
164,44.0,1.0,0.5,1.69,0.5,33.0,0.3,0.23,15.13,0.8,62.0,3.58,3.48,0.2,0.5,0.0,53.0,41.52,81.0,2.0,0.0,0.1,0.0,0.0,20.0,0.03,0.0,0.0
165,46.0,1.39,1.28,0.58,0.0,48.0,0.0,0.04,4.76,0.46,0.0,2.78,4.52,0.0,1.04,0.0,50.0,22.73,83.0,1.52,0.0,0.12,0.0,0.0,25.0,0.02,0.0,0.0
166,46.0,1.02,1.1,0.93,0.08,52.0,0.0,0.17,19.43,4.07,30.0,3.05,3.05,0.08,0.08,0.0,42.0,34.95,64.0,2.02,0.08,0.34,25.0,0.0,18.0,0.08,0.0,0.09
167,52.0,1.36,0.58,1.56,0.0,30.0,0.0,0.16,22.16,5.83,36.0,3.11,4.67,0.19,0.39,0.0,56.0,39.07,75.0,3.74,0.0,0.0,0.0,0.0,13.0,0.06,0.0,0.0
168,34.0,3.24,1.56,0.39,0.0,32.0,0.13,0.08,5.58,0.26,59.0,0.52,0.91,0.0,0.0,0.0,50.0,10.76,70.0,4.01,0.65,1.69,38.0,1.69,87.0,0.45,0.13,0.19
169,59.0,1.12,1.87,2.24,0.25,63.0,0.0,0.12,12.09,0.12,88.0,4.36,4.99,0.37,0.37,0.0,40.0,46.37,87.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,51.0,3.88,3.11,2.0,0.22,44.0,0.33,0.42,16.87,0.67,57.0,1.11,2.11,0.0,0.22,0.0,80.0,29.96,66.0,1.94,0.0,0.44,0.0,0.0,0.0,0.09,0.0,0.0
171,57.0,1.3,2.12,1.46,0.33,62.0,0.16,0.11,10.9,0.16,0.0,5.53,5.7,0.33,0.0,0.0,47.0,33.53,77.0,2.44,0.0,0.16,0.0,0.0,40.0,0.12,0.0,0.0
172,39.0,1.93,0.4,0.96,0.0,17.0,0.16,0.14,13.41,2.01,63.0,5.38,4.82,0.16,0.08,0.0,43.0,31.15,75.0,1.46,0.0,0.32,0.0,0.0,23.0,0.07,0.0,0.0
173,39.0,1.32,0.56,0.38,0.0,30.0,0.0,0.05,10.9,1.5,39.0,1.5,1.88,0.0,0.0,0.0,38.0,21.8,76.0,4.53,0.19,0.38,50.0,0.0,40.0,0.07,0.0,0.54
174,46.0,1.63,0.74,2.66,0.15,31.0,0.0,0.09,12.29,1.63,63.0,3.26,1.92,0.0,0.0,0.0,50.0,24.42,76.0,4.49,0.0,0.15,0.0,0.0,0.0,0.04,0.0,0.0
175,48.0,1.51,1.32,0.75,0.57,47.0,0.38,0.2,16.42,2.83,0.0,3.02,4.34,0.38,0.94,0.0,38.0,37.92,71.0,1.87,0.0,0.19,0.0,0.0,33.0,0.08,0.0,0.0
176,52.0,1.19,1.36,1.19,0.85,53.0,0.0,0.0,3.23,0.17,71.0,3.57,4.75,0.17,1.7,0.0,38.0,28.19,86.0,2.27,0.0,0.17,0.0,0.0,0.0,0.01,0.0,0.0
177,53.0,1.04,1.43,1.43,0.13,58.0,0.0,0.02,12.75,1.43,56.0,0.26,3.64,0.65,0.52,0.0,68.0,37.2,77.0,2.06,0.0,0.26,0.0,0.0,50.0,0.03,0.0,0.0
178,32.0,3.04,0.54,2.17,0.11,15.0,0.22,0.18,9.12,0.33,68.0,1.52,1.09,0.0,0.11,0.0,50.0,16.18,77.0,3.05,0.22,1.19,18.0,0.76,44.0,0.27,0.0,0.09
179,0.0,0.14,0.41,0.0,0.0,75.0,0.0,0.0,1.9,0.0,0.0,0.0,3.66,0.14,0.0,0.0,0.0,24.13,87.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,57.0,2.5,2.73,0.68,0.0,52.0,0.0,0.02,5.11,0.11,0.0,2.39,7.27,0.57,1.02,0.0,57.0,38.07,86.0,1.4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
181,56.0,0.99,0.71,0.43,0.0,42.0,0.0,0.05,14.62,1.85,89.0,3.97,3.55,0.14,0.14,0.0,57.0,41.88,84.0,2.52,0.0,0.0,0.0,0.0,40.0,0.02,0.0,0.0
182,35.0,3.93,1.21,2.12,0.45,24.0,0.15,0.18,10.29,1.36,40.0,3.18,3.48,0.15,0.0,0.15,43.0,27.53,68.0,2.46,0.3,1.36,22.0,0.91,43.0,0.21,0.3,0.21
183,35.0,1.88,0.94,1.1,0.0,33.0,0.0,0.04,13.98,0.31,50.0,2.67,2.51,0.16,0.0,0.0,53.0,34.24,76.0,2.05,0.0,0.0,0.0,0.0,22.0,0.05,0.0,0.0
184,63.0,1.13,1.59,0.68,0.08,58.0,0.0,0.02,9.59,0.45,100.0,0.91,6.42,0.45,0.98,0.0,50.0,39.71,82.0,1.05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
185,56.0,1.05,1.96,0.45,0.15,65.0,0.0,0.12,16.4,3.46,45.0,2.11,4.52,0.45,0.0,0.0,64.0,41.39,75.0,2.11,0.15,0.15,100.0,0.0,100.0,0.03,0.0,0.79
186,33.0,5.23,2.54,0.79,0.16,33.0,0.16,0.19,6.97,0.16,0.0,0.79,1.11,0.0,0.0,0.0,40.0,14.58,78.0,2.72,0.32,1.27,25.0,0.95,46.0,0.46,0.0,0.11
187,43.0,1.43,1.43,2.28,0.43,50.0,0.14,0.09,10.84,1.28,56.0,4.85,4.14,0.14,0.0,0.0,41.0,39.94,84.0,2.79,0.0,0.43,0.0,0.0,40.0,0.11,0.0,0.0
188,67.0,0.62,1.24,0.83,0.41,67.0,0.0,0.02,2.07,0.21,0.0,2.9,5.38,0.62,0.62,0.0,79.0,37.66,89.0,1.75,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
189,29.0,7.8,2.77,1.26,0.25,26.0,0.13,0.17,10.2,0.0,0.0,0.88,1.01,0.0,0.13,0.0,43.0,23.03,83.0,1.68,0.25,1.38,18.0,0.76,40.0,0.36,0.0,0.09
190,52.0,1.76,1.51,1.26,0.13,46.0,0.0,0.08,14.44,0.25,92.0,4.77,4.52,0.13,0.13,0.0,45.0,44.06,82.0,1.25,0.0,0.0,0.0,0.0,25.0,0.02,0.0,0.0
191,42.0,2.08,1.7,2.26,0.94,45.0,0.0,0.27,23.4,2.83,50.0,2.64,4.53,0.0,0.19,0.0,50.0,56.79,80.0,4.72,0.0,0.57,0.0,0.0,10.0,0.06,0.0,0.0
192,55.0,1.4,2.42,0.76,0.25,63.0,0.13,0.06,6.48,0.25,0.0,3.43,4.58,0.89,1.02,0.0,48.0,48.05,86.0,1.67,0.0,0.13,0.0,0.0,0.0,0.02,0.0,0.0
193,49.0,1.41,0.81,1.31,0.4,36.0,0.1,0.05,10.61,0.3,63.0,3.23,3.13,0.2,0.1,0.0,63.0,36.87,87.0,2.26,0.0,0.61,0.0,0.0,33.0,0.14,0.0,0.0
194,35.0,7.12,4.51,2.69,0.32,39.0,0.0,0.07,9.66,0.87,15.0,2.3,1.82,0.0,0.0,0.0,55.0,20.11,78.0,1.84,0.24,1.03,38.0,0.79,45.0,0.2,0.08,0.09
195,0.0,0.09,0.18,0.09,0.27,67.0,0.0,0.0,8.14,0.0,0.0,0.0,3.75,0.27,0.0,0.0,0.0,29.73,78.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.16,0.08,0.23,100.0,0.0,0.0,1.09,0.0,0.0,0.23,2.8,0.31,0.0,0.0,33.0,23.96,86.0,3.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,35.0,3.11,1.22,1.56,0.33,28.0,0.0,0.11,8.11,0.33,0.0,0.89,1.44,0.0,0.0,0.0,63.0,16.22,71.0,2.31,0.22,1.33,17.0,0.78,27.0,0.35,0.0,0.07
198,37.0,7.45,3.82,2.0,0.55,34.0,0.0,0.14,7.64,0.36,0.0,0.91,1.82,0.0,0.0,0.0,20.0,17.82,74.0,3.02,0.36,1.45,38.0,1.27,39.0,0.61,0.18,0.11
199,49.0,2.1,2.9,0.97,0.16,58.0,0.0,0.0,7.42,0.16,0.0,4.19,6.94,0.32,0.32,0.0,35.0,29.68,77.0,1.6,0.0,0.0,0.0,0.0,50.0,0.02,0.0,0.0
200,42.0,5.82,4.1,1.0,0.18,41.0,0.0,0.12,9.01,0.55,0.0,0.64,1.91,0.0,0.27,0.0,43.0,15.93,66.0,1.51,0.18,1.55,12.0,0.73,38.0,0.41,0.09,0.04
201,50.0,0.81,1.06,0.81,0.24,57.0,0.0,0.03,6.82,0.08,78.0,3.0,4.46,0.16,0.41,0.0,35.0,40.01,90.0,1.62,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
202,64.0,0.72,1.96,1.76,0.21,73.0,0.0,0.0,5.79,0.0,67.0,2.38,4.86,0.83,0.62,0.0,57.0,42.37,91.0,1.9,0.0,0.0,0.0,0.0,33.0,0.04,0.0,0.0
203,40.0,1.93,0.97,1.21,0.36,33.0,0.12,0.23,14.86,1.93,48.0,1.45,0.85,0.0,0.12,0.0,42.0,25.49,78.0,2.34,0.24,0.48,100.0,0.0,38.0,0.17,0.0,0.18
204,39.0,3.11,1.64,1.12,0.26,35.0,0.0,0.16,11.82,0.17,20.0,3.37,4.23,0.35,0.17,0.0,54.0,35.21,85.0,1.32,0.09,0.52,17.0,0.0,36.0,0.15,0.09,0.05
205,33.0,1.26,0.57,0.8,0.23,31.0,0.23,0.37,18.69,3.55,40.0,1.83,2.18,0.0,0.0,0.0,38.0,34.62,74.0,2.74,0.11,0.57,20.0,0.0,43.0,0.18,0.11,0.07
206,27.0,4.13,0.98,1.38,0.0,19.0,0.2,0.19,11.0,0.79,0.0,1.77,1.77,0.2,0.2,0.0,44.0,27.51,77.0,4.54,0.2,1.97,10.0,0.0,30.0,0.39,0.0,0.1
207,0.0,0.0,0.08,0.0,0.0,100.0,0.0,0.0,2.76,0.0,0.0,0.15,3.53,0.31,0.0,0.0,50.0,23.84,84.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,45.0,2.62,1.53,1.2,0.33,37.0,0.0,0.12,14.76,2.08,39.0,3.61,3.17,0.11,0.22,0.0,64.0,27.67,70.0,2.28,0.11,0.22,50.0,0.0,30.0,0.13,0.11,0.09
209,38.0,1.06,0.61,1.37,0.0,45.0,0.15,0.06,1.22,0.15,33.0,0.3,0.46,0.0,0.0,0.0,43.0,2.74,71.0,1.86,0.46,0.15,0.0,0.0,45.0,0.4,0.0,0.17
210,36.0,4.32,2.67,1.64,0.41,38.0,0.1,0.19,11.4,0.72,0.0,0.62,1.34,0.0,0.1,0.0,33.0,32.26,77.0,1.16,0.1,0.92,11.0,0.0,25.0,0.25,0.0,0.04
211,0.0,0.0,0.26,0.0,0.13,100.0,0.0,0.0,2.78,0.0,0.0,0.0,1.85,0.13,0.0,0.0,0.0,25.41,81.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,42.0,1.1,0.83,0.14,0.0,43.0,0.14,0.14,16.26,3.45,17.0,3.03,4.55,0.0,0.69,0.14,59.0,47.55,75.0,1.77,0.0,0.14,0.0,0.0,33.0,0.03,0.0,0.0
213,51.0,0.0,0.34,1.18,0.0,100.0,0.17,0.08,10.41,2.85,50.0,4.03,3.36,0.34,0.17,0.0,50.0,30.56,74.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,52.0,1.49,1.68,0.84,0.09,53.0,0.09,0.03,8.66,0.19,74.0,3.45,5.87,0.28,0.19,0.0,46.0,29.44,73.0,1.43,0.0,0.37,0.0,0.0,17.0,0.04,0.0,0.0
215,53.0,2.14,2.92,1.56,0.58,58.0,0.19,0.2,15.94,0.58,0.0,1.56,2.92,0.58,0.39,0.0,75.0,40.82,83.0,2.45,0.0,0.19,0.0,0.0,0.0,0.02,0.0,0.0
216,43.0,4.14,4.63,1.49,0.0,53.0,0.33,0.1,8.11,0.83,0.0,1.65,1.16,0.0,0.0,0.0,20.0,19.03,72.0,4.45,0.5,0.5,100.0,0.0,44.0,0.23,0.17,0.35
217,44.0,1.45,1.45,2.29,0.31,50.0,0.0,0.03,5.4,0.21,40.0,6.44,4.16,0.1,0.31,0.0,40.0,36.58,82.0,1.2,0.0,0.1,0.0,0.0,50.0,0.02,0.0,0.0
218,29.0,4.38,1.33,1.52,0.38,23.0,0.0,0.2,5.33,0.38,0.0,0.95,1.14,0.0,0.19,0.0,40.0,12.56,55.0,2.18,0.19,1.71,11.0,0.0,36.0,0.34,0.0,0.11
219,35.0,1.54,0.84,3.35,0.56,35.0,0.14,0.37,12.58,2.24,29.0,4.33,2.24,0.0,0.0,0.0,29.0,35.5,83.0,2.28,0.0,0.14,0.0,0.0,40.0,0.06,0.0,0.0
220,35.0,4.66,2.23,0.97,0.29,32.0,0.1,0.1,9.03,1.36,39.0,1.75,1.07,0.0,0.1,0.0,39.0,18.06,71.0,2.11,0.1,0.97,10.0,0.58,35.0,0.21,0.1,0.04
221,32.0,3.53,0.98,1.57,0.1,22.0,0.2,0.19,6.28,0.79,54.0,1.67,0.79,0.0,0.1,0.0,59.0,12.96,58.0,2.06,0.1,1.57,13.0,0.59,21.0,0.4,0.0,0.02
222,38.0,2.72,1.63,1.54,0.09,38.0,0.18,0.17,12.49,1.9,44.0,2.99,2.9,0.09,0.18,0.0,45.0,28.79,76.0,1.75,0.0,0.36,0.0,0.63,54.0,0.09,0.0,0.0
223,47.0,2.65,1.99,1.65,0.33,43.0,0.0,0.17,13.4,0.33,60.0,1.99,4.8,0.17,0.33,0.0,33.0,28.79,73.0,2.26,0.0,0.33,0.0,0.0,38.0,0.08,0.0,0.0
224,49.0,1.71,2.8,0.62,0.16,62.0,0.0,0.02,14.61,0.78,100.0,2.02,4.35,0.31,0.62,0.0,38.0,40.73,77.0,2.1,0.0,0.31,0.0,0.0,50.0,0.06,0.0,0.0
225,35.0,4.34,2.93,1.29,0.35,40.0,0.12,0.09,5.27,0.35,0.0,0.94,2.46,0.0,0.0,0.0,38.0,11.84,64.0,2.03,0.23,1.52,15.0,0.82,54.0,0.34,0.23,0.08
226,33.0,3.4,0.66,1.16,0.33,16.0,0.0,0.06,8.14,0.58,38.0,1.33,1.49,0.0,0.17,0.0,69.0,20.92,85.0,1.93,0.0,0.58,0.0,0.5,35.0,0.17,0.0,0.0
227,37.0,3.37,1.88,0.5,0.0,36.0,0.1,0.18,10.8,0.59,53.0,2.68,1.88,0.0,0.0,0.0,67.0,23.0,70.0,1.96,0.1,1.29,8.0,0.79,31.0,0.31,0.0,0.03
228,40.0,3.23,2.83,1.75,0.0,47.0,0.13,0.18,16.57,1.48,0.0,2.43,3.91,0.27,0.67,0.0,28.0,29.1,64.0,1.27,0.13,0.27,50.0,0.0,40.0,0.07,0.0,0.26
229,65.0,0.63,2.19,0.55,0.23,78.0,0.0,0.0,2.27,0.0,0.0,0.94,6.03,0.47,0.39,0.0,50.0,27.94,85.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,58.0,1.41,2.57,1.41,0.51,65.0,0.13,0.05,12.86,1.67,33.0,2.96,4.89,0.51,0.26,0.0,65.0,35.23,77.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,39.0,3.97,1.93,1.83,0.31,33.0,0.0,0.07,7.63,0.31,39.0,1.93,2.95,0.1,0.0,0.0,58.0,19.22,80.0,1.7,0.1,0.81,13.0,0.71,64.0,0.21,0.0,0.05
232,31.0,1.58,0.45,0.57,0.0,22.0,0.0,0.16,9.16,0.79,55.0,1.47,1.81,0.11,0.0,0.0,38.0,20.46,82.0,3.61,0.11,1.24,9.0,0.68,30.0,0.36,0.0,0.04
233,37.0,2.69,1.34,1.25,0.29,33.0,0.1,0.15,9.4,0.96,0.0,1.54,1.15,0.1,0.1,0.0,50.0,19.19,71.0,1.97,0.29,1.34,21.0,0.86,64.0,0.35,0.0,0.08
234,25.0,3.33,1.56,1.0,0.11,32.0,0.44,0.11,6.67,0.44,0.0,1.0,1.78,0.11,0.22,0.0,44.0,11.11,64.0,3.17,0.11,0.89,13.0,0.0,38.0,0.13,0.0,0.1
