,"CHALLENGES WON, %",AIR CHALLENGES LOST,AIR CHALLENGES WON,FOULS,YELLOW CARDS,"AIR CHALLENGES, %",ASSISTS,EXPECTED ASSISTS (XA),PASSES INTO FINAL THIRD,CROSSES,"SUCCESSFUL DRIBBLES, %",TACKLES,PASS INTERCEPTIONS,ERRORS LEADING TO GOAL,BLOCKED SHOTS,CLEARANCES,"TACKLES WON, %",PASSES,"PASS COMPLETION, %",PASSING SPEED,GOALS,BIG CHANCES,"CONVERSION OF BIG CHANCES, %",SHOTS ON TARGET,"SHOTS ON TARGET CONVERSION RATE, %",EXPECTED GOALS (XG),GOALS WITH HEAD,XG CONVERSION
116,71.0,1.12,2.5,0.6,0.17,69.0,0.0,0.01,4.13,0.0,0.0,2.07,4.65,0.6,0.69,0.0,67.0,39.1,86.0,1.29,0.09,0.26,33.0,0.0,40.0,0.04,0.09,0.17
117,36.0,1.71,0.7,0.39,0.0,29.0,0.0,0.29,15.56,1.17,59.0,1.79,1.17,0.0,0.08,0.0,52.0,33.68,82.0,2.01,0.39,1.4,33.0,1.48,79.0,0.42,0.0,0.07
118,0.0,0.0,0.07,0.07,0.0,100.0,0.0,0.0,1.89,0.0,0.0,0.0,2.5,0.27,0.0,0.0,0.0,28.62,86.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,87.0,0.11,2.26,0.57,0.11,95.0,0.0,0.0,2.49,0.0,0.0,1.47,5.99,0.57,0.45,0.0,77.0,29.74,88.0,1.2,0.11,0.11,100.0,0.0,50.0,0.14,0.0,0.09
120,73.0,0.75,1.83,0.41,0.14,71.0,0.0,0.02,4.96,0.07,92.0,1.83,7.34,0.41,0.61,0.0,81.0,36.82,86.0,1.81,0.0,0.07,0.0,0.0,33.0,0.03,0.0,0.0
121,0.0,0.06,0.19,0.0,0.0,75.0,0.0,0.0,3.16,0.0,0.0,0.12,3.23,0.12,0.0,0.0,100.0,33.18,87.0,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,55.0,1.68,1.54,1.97,0.56,48.0,0.0,0.01,6.6,0.14,0.0,3.37,4.35,0.14,0.42,0.0,58.0,29.49,86.0,0.82,0.14,0.14,100.0,0.0,33.0,0.02,0.0,1.28
123,36.0,1.53,1.41,1.18,0.0,48.0,0.12,0.14,10.94,1.18,60.0,2.94,3.53,0.0,0.35,0.0,36.0,30.12,84.0,1.81,0.12,0.59,20.0,0.0,83.0,0.15,0.12,0.1
124,49.0,1.64,1.05,0.58,0.23,39.0,0.0,0.11,19.17,1.75,44.0,3.04,3.16,0.47,0.0,0.0,77.0,51.55,89.0,1.94,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
125,32.0,2.49,0.78,1.01,0.08,24.0,0.08,0.2,7.54,0.7,42.0,0.93,2.41,0.0,0.0,0.0,17.0,15.54,71.0,2.23,0.62,2.41,29.0,1.32,44.0,0.65,0.08,0.07
126,62.0,1.5,2.04,0.64,0.32,58.0,0.0,0.06,10.62,1.07,57.0,1.61,5.47,0.21,0.54,0.0,80.0,49.99,82.0,1.94,0.0,0.0,0.0,0.0,25.0,0.02,0.0,0.0
127,47.0,0.32,0.21,0.63,0.21,40.0,0.11,0.03,6.75,0.11,0.0,6.23,4.11,0.42,0.42,0.0,42.0,40.09,92.0,1.32,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
128,50.0,0.41,0.69,0.69,0.14,63.0,0.0,0.11,9.66,0.97,67.0,3.59,3.45,0.0,0.0,0.0,46.0,23.33,73.0,3.3,0.14,1.1,25.0,1.1,53.0,0.26,0.0,0.07
129,46.0,1.51,0.88,1.0,0.13,37.0,0.13,0.24,9.41,0.88,56.0,2.13,1.38,0.13,0.0,0.0,71.0,17.82,75.0,2.92,0.38,0.88,57.0,0.88,54.0,0.22,0.13,0.22
130,38.0,7.04,3.41,2.0,0.3,33.0,0.15,0.13,12.67,0.96,47.0,1.85,2.81,0.15,0.22,0.0,44.0,19.41,54.0,1.37,0.37,1.41,26.0,0.81,41.0,0.33,0.07,0.08
131,0.0,0.0,0.75,0.0,0.06,100.0,0.0,0.01,7.23,0.0,0.0,0.31,4.18,0.31,0.0,0.0,20.0,28.07,83.0,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,56.0,0.59,1.38,0.39,0.0,70.0,0.2,0.19,20.53,2.57,57.0,1.38,4.14,0.0,0.2,0.0,43.0,45.79,73.0,2.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
133,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,4.47,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,24.46,81.0,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,51.0,1.28,0.8,0.96,0.0,38.0,0.16,0.24,15.56,1.28,55.0,4.17,1.6,0.0,0.16,0.0,69.0,33.69,82.0,2.88,0.16,0.48,33.0,0.96,50.0,0.12,0.0,0.21
135,50.0,0.88,1.55,1.0,0.22,64.0,0.11,0.11,11.39,1.33,36.0,2.21,3.98,0.33,0.11,0.0,60.0,51.52,81.0,2.16,0.11,0.22,50.0,0.0,43.0,0.03,0.0,0.38
136,0.0,0.0,0.49,0.0,0.0,100.0,0.0,0.01,7.64,0.0,0.0,0.06,4.07,0.18,0.0,0.0,100.0,31.44,82.0,5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,60.0,0.84,0.71,0.78,0.19,46.0,0.0,0.17,10.69,2.46,75.0,2.27,3.11,0.32,0.13,0.0,63.0,37.0,83.0,1.8,0.0,0.26,0.0,0.0,31.0,0.08,0.0,0.0
138,52.0,1.78,1.25,0.86,0.13,41.0,0.0,0.03,13.25,1.65,27.0,1.98,5.8,0.33,0.53,0.0,73.0,44.11,82.0,1.35,0.0,0.13,0.0,0.0,50.0,0.02,0.0,0.0
139,41.0,6.09,5.98,1.6,0.0,50.0,0.0,0.11,7.9,0.43,40.0,2.35,1.6,0.0,0.11,0.0,41.0,21.03,68.0,1.22,0.43,0.96,44.0,0.96,82.0,0.21,0.32,0.22
140,47.0,2.26,1.43,1.31,0.12,39.0,0.0,0.2,13.91,0.24,0.0,6.42,6.3,0.24,0.12,0.0,41.0,49.22,86.0,1.36,0.0,0.0,0.0,0.0,30.0,0.04,0.0,0.0
141,52.0,2.11,0.75,2.26,0.6,26.0,0.15,0.08,10.55,0.15,62.0,5.43,4.97,0.15,0.45,0.0,69.0,31.51,86.0,1.88,0.0,0.3,0.0,0.0,20.0,0.03,0.0,0.0
142,0.0,0.0,0.24,0.0,0.0,100.0,0.0,0.0,2.57,0.0,0.0,0.0,2.32,0.49,0.0,0.0,0.0,24.46,85.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,62.0,0.93,1.72,1.32,0.53,65.0,0.0,0.03,8.85,0.53,70.0,4.36,3.96,0.13,0.4,0.0,55.0,34.63,82.0,2.1,0.0,0.13,0.0,0.0,0.0,0.05,0.0,0.0
144,54.0,0.99,1.53,0.9,0.27,61.0,0.0,0.02,11.69,1.98,67.0,4.23,4.32,0.09,0.09,0.0,57.0,49.9,85.0,1.84,0.0,0.09,0.0,0.0,0.0,0.01,0.0,0.0
145,54.0,2.38,3.12,1.15,0.0,57.0,0.0,0.07,8.42,0.48,48.0,3.94,5.77,0.14,0.07,0.0,55.0,25.93,71.0,1.0,0.14,0.41,33.0,0.0,36.0,0.07,0.07,0.13
146,59.0,0.29,0.98,0.78,0.1,77.0,0.1,0.25,15.47,0.59,75.0,1.76,4.6,0.1,0.39,0.0,50.0,52.69,84.0,1.74,0.0,0.0,0.0,0.0,20.0,0.05,0.0,0.0
147,40.0,2.23,2.46,0.7,0.0,53.0,0.12,0.12,13.48,5.16,36.0,2.7,2.93,0.12,0.12,0.0,48.0,24.73,64.0,3.5,0.12,1.29,18.0,1.52,57.0,0.19,0.0,0.07
148,54.0,1.44,2.05,1.64,0.82,59.0,0.0,0.01,8.22,0.0,22.0,4.11,6.37,0.21,0.0,0.0,80.0,48.9,89.0,2.31,0.0,0.21,0.0,0.0,0.0,0.04,0.0,0.0
149,69.0,0.54,2.16,1.08,0.18,80.0,0.0,0.04,9.02,0.45,64.0,5.32,4.24,0.54,0.54,0.0,71.0,43.38,84.0,2.11,0.0,0.18,0.0,0.0,33.0,0.03,0.0,0.0
150,66.0,1.14,1.94,1.37,0.23,63.0,0.0,0.0,5.94,0.11,100.0,1.26,3.31,0.34,0.46,0.0,82.0,44.77,87.0,1.51,0.0,0.11,0.0,0.0,50.0,0.06,0.0,0.0
151,44.0,0.45,0.15,0.75,0.0,25.0,0.15,0.05,12.62,3.46,46.0,2.4,4.36,0.15,0.15,0.0,50.0,28.85,71.0,2.86,0.15,0.45,33.0,0.0,43.0,0.12,0.0,0.18
152,54.0,0.96,1.93,1.8,0.24,67.0,0.0,0.14,5.9,0.0,0.0,3.37,4.33,0.6,0.24,0.0,54.0,24.91,82.0,1.61,0.12,0.24,50.0,0.0,100.0,0.04,0.12,0.38
153,66.0,1.92,2.23,0.61,0.15,54.0,0.0,0.01,4.14,0.08,100.0,1.38,6.21,0.15,1.0,0.0,94.0,37.44,88.0,1.41,0.0,0.15,0.0,0.0,50.0,0.03,0.0,0.0
154,46.0,2.55,2.55,2.16,0.2,50.0,0.0,0.0,10.02,0.0,60.0,4.32,5.5,0.0,0.2,0.0,45.0,45.2,90.0,1.54,0.0,0.2,0.0,0.0,0.0,0.01,0.0,0.0
155,0.0,0.0,0.37,0.0,0.0,100.0,0.0,0.0,1.72,0.0,0.0,0.06,2.22,0.18,0.0,0.0,100.0,33.24,91.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,44.0,1.26,0.84,1.52,0.42,40.0,0.0,0.11,15.32,0.76,52.0,2.36,1.09,0.08,0.0,0.0,57.0,31.23,78.0,2.38,0.17,0.25,67.0,0.0,44.0,0.08,0.17,0.18
157,40.0,5.14,2.63,0.57,0.0,34.0,0.0,0.26,14.85,1.71,53.0,1.94,2.28,0.11,0.23,0.0,24.0,30.95,75.0,2.96,0.57,2.17,26.0,1.83,64.0,0.52,0.0,0.13
158,66.0,0.82,1.44,0.21,0.0,64.0,0.21,0.03,8.84,1.03,83.0,1.44,4.52,0.21,0.62,0.0,71.0,39.45,84.0,1.52,0.0,0.21,0.0,0.0,0.0,0.04,0.0,0.0
159,30.0,1.67,0.5,0.5,0.17,23.0,0.0,0.24,16.5,0.5,0.0,1.67,1.5,0.0,0.0,0.0,30.0,43.67,80.0,3.34,0.17,1.83,9.0,1.67,53.0,0.35,0.0,0.08
160,0.0,0.0,0.06,0.0,0.06,100.0,0.0,0.0,4.99,0.0,0.0,0.06,3.43,0.19,0.0,0.0,0.0,26.94,83.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,73.0,1.63,3.61,0.36,0.09,69.0,0.0,0.0,7.68,0.27,94.0,2.53,7.23,0.81,0.54,0.0,75.0,45.45,85.0,1.32,0.0,0.0,0.0,0.0,33.0,0.03,0.0,0.0
162,66.0,0.53,1.23,0.97,0.35,70.0,0.0,0.15,15.5,0.97,83.0,3.35,5.28,0.26,0.53,0.0,68.0,50.64,85.0,1.77,0.0,0.18,0.0,0.0,20.0,0.03,0.0,0.0
163,64.0,1.14,2.0,0.48,0.1,64.0,0.0,0.03,8.19,0.1,100.0,3.24,6.0,0.29,0.57,0.0,65.0,40.67,88.0,1.48,0.0,0.19,0.0,0.0,33.0,0.03,0.0,0.0
164,38.0,0.39,0.15,0.77,0.39,29.0,0.0,0.16,17.19,0.62,42.0,4.49,4.88,0.31,0.08,0.0,41.0,56.93,89.0,1.76,0.0,0.15,0.0,0.0,33.0,0.03,0.0,0.0
165,35.0,1.94,0.49,0.73,0.12,20.0,0.12,0.33,16.62,1.82,59.0,1.21,1.7,0.0,0.0,0.0,50.0,32.26,72.0,2.8,0.24,0.61,40.0,0.73,25.0,0.12,0.0,0.25
166,53.0,2.76,1.45,1.18,0.39,34.0,0.26,0.24,21.81,3.28,70.0,2.76,3.94,0.39,0.39,0.0,62.0,42.96,75.0,2.21,0.13,0.79,17.0,0.0,57.0,0.23,0.13,0.07
167,64.0,0.87,2.14,1.67,0.27,71.0,0.13,0.02,8.96,0.13,83.0,3.34,5.35,0.2,0.27,0.0,62.0,30.62,81.0,1.12,0.0,0.13,50.0,0.0,20.0,0.02,0.0,0.0
168,0.0,0.0,0.44,0.0,0.13,100.0,0.0,0.0,2.15,0.0,0.0,0.06,2.41,0.19,0.0,0.0,100.0,32.78,90.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,36.0,4.63,2.48,0.79,0.0,35.0,0.0,0.09,13.32,1.92,0.0,0.9,0.56,0.0,0.11,0.0,25.0,32.41,50.0,1.42,0.56,1.47,38.0,1.13,43.0,0.56,0.0,0.11
170,54.0,0.75,0.68,1.5,0.21,48.0,0.07,0.09,11.34,0.34,72.0,2.67,5.54,0.34,0.27,0.0,44.0,44.49,90.0,1.94,0.0,0.21,0.0,0.0,21.0,0.07,0.0,0.0
171,35.0,2.26,1.54,1.44,0.1,41.0,0.1,0.12,8.0,0.21,50.0,1.13,1.23,0.0,0.1,0.0,73.0,16.42,73.0,2.76,0.41,0.0,20.0,1.33,62.0,0.38,0.0,0.11
172,45.0,5.29,4.32,1.67,0.35,45.0,0.09,0.2,17.98,3.35,51.0,4.41,4.32,0.26,0.35,0.0,50.0,37.46,72.0,1.74,0.09,0.35,50.0,0.0,50.0,0.07,0.0,0.11
173,30.0,2.72,1.03,1.29,0.26,28.0,0.26,0.28,9.57,0.39,60.0,1.29,1.55,0.0,0.13,0.0,60.0,17.2,68.0,2.58,0.39,1.81,29.0,1.29,67.0,0.3,0.0,0.17
174,60.0,1.14,1.55,1.35,0.21,58.0,0.0,0.03,12.01,0.62,0.0,5.39,6.94,0.41,0.1,0.0,69.0,45.47,79.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,35.0,1.48,0.42,1.27,0.0,22.0,0.32,0.31,12.68,1.8,45.0,2.96,1.06,0.0,0.11,0.0,39.0,22.29,75.0,3.0,0.11,1.16,9.0,0.85,42.0,0.3,0.0,0.04
176,38.0,1.32,0.66,1.65,0.33,33.0,0.0,0.14,10.87,1.32,39.0,1.76,1.32,0.0,0.11,0.0,69.0,20.96,65.0,2.42,0.11,0.99,11.0,0.0,24.0,0.21,0.0,0.06
177,63.0,0.49,1.97,0.82,0.33,80.0,0.0,0.01,6.9,0.33,100.0,2.46,5.09,0.66,0.16,0.0,73.0,38.43,91.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,51.0,1.54,1.68,0.98,0.28,52.0,0.0,0.18,17.52,3.79,27.0,1.96,3.93,0.14,0.14,0.0,50.0,47.24,72.0,2.48,0.14,0.28,50.0,0.0,14.0,0.04,0.0,0.52
179,54.0,1.24,0.9,1.31,0.14,42.0,0.0,0.08,8.36,0.41,64.0,6.84,5.74,0.07,0.21,0.0,52.0,27.24,80.0,1.22,0.07,0.21,33.0,0.41,46.0,0.07,0.0,0.07
180,42.0,0.8,1.27,3.19,0.32,62.0,0.0,0.27,17.36,0.8,0.0,5.58,4.14,0.0,0.48,0.0,29.0,63.08,85.0,2.24,0.0,0.0,0.0,0.0,17.0,0.05,0.0,0.0
181,0.0,0.06,0.51,0.06,0.06,89.0,0.0,0.0,1.47,0.0,0.0,0.0,1.92,0.19,0.0,0.0,0.0,24.5,87.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,34.0,4.03,2.74,0.97,0.32,40.0,0.32,0.26,8.39,1.61,0.0,1.13,1.13,0.32,0.0,0.0,14.0,17.26,72.0,2.8,0.16,2.42,7.0,1.13,33.0,0.75,0.0,0.04
183,0.0,0.06,0.06,0.06,0.0,50.0,0.0,0.0,6.95,0.0,0.0,0.06,4.35,0.39,0.0,0.0,0.0,25.97,77.0,4.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,58.0,0.52,1.24,2.38,0.72,71.0,0.0,0.06,19.34,1.24,73.0,3.41,3.52,0.31,0.21,0.0,58.0,60.0,92.0,2.55,0.0,0.1,0.0,0.0,20.0,0.02,0.0,0.0
185,43.0,1.46,1.6,1.17,0.44,52.0,0.0,0.04,8.31,0.73,47.0,3.35,3.21,0.15,0.29,0.0,35.0,26.84,77.0,1.9,0.15,0.44,33.0,0.0,100.0,0.07,0.0,0.29
186,55.0,0.27,0.4,1.33,0.0,60.0,0.0,0.0,12.08,0.8,59.0,4.38,4.91,0.13,0.27,0.0,58.0,44.2,86.0,1.92,0.13,0.27,50.0,0.0,29.0,0.07,0.0,0.25
187,44.0,1.4,0.0,1.2,0.6,0.0,0.2,0.17,12.83,0.2,62.0,3.81,3.61,0.2,0.0,0.0,37.0,40.09,85.0,3.81,0.2,0.6,33.0,0.0,57.0,0.07,0.0,0.57
188,56.0,0.55,1.47,2.02,0.18,73.0,0.0,0.0,8.98,0.37,65.0,3.85,3.48,0.0,0.0,0.0,62.0,35.01,84.0,2.6,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
189,42.0,8.37,6.41,1.86,0.1,43.0,0.31,0.13,9.51,0.21,0.0,2.48,2.38,0.1,0.21,0.0,38.0,16.22,65.0,0.99,0.31,1.45,21.0,0.72,39.0,0.31,0.21,0.1
190,49.0,6.86,7.67,1.45,0.0,53.0,0.08,0.17,10.65,0.08,0.0,0.89,1.86,0.08,0.08,0.0,36.0,22.76,67.0,1.0,0.32,0.73,44.0,0.81,45.0,0.21,0.16,0.13
191,47.0,0.64,0.64,1.15,0.0,50.0,0.64,0.44,12.26,2.68,48.0,4.21,3.7,0.13,0.13,0.0,55.0,23.62,71.0,2.48,0.13,0.64,20.0,0.77,50.0,0.08,0.0,0.21
192,57.0,1.21,2.42,2.05,0.19,67.0,0.0,0.11,15.62,2.05,54.0,4.93,5.58,0.19,0.19,0.0,53.0,40.44,81.0,1.49,0.0,0.37,0.0,0.0,14.0,0.05,0.0,0.0
193,32.0,2.01,0.71,0.35,0.0,26.0,0.24,0.31,10.76,1.42,42.0,2.25,1.66,0.12,0.0,0.0,47.0,23.3,81.0,3.88,0.35,0.83,43.0,0.0,42.0,0.15,0.0,0.28
194,44.0,1.11,0.99,0.49,0.12,47.0,0.25,0.48,20.0,3.58,69.0,3.83,5.56,0.0,0.25,0.0,35.0,43.46,70.0,2.14,0.12,0.62,20.0,0.0,33.0,0.14,0.0,0.11
195,54.0,0.61,1.11,1.97,0.37,64.0,0.0,0.1,10.82,0.49,88.0,3.44,4.18,0.0,0.12,0.0,46.0,33.07,87.0,2.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
196,56.0,1.63,1.75,1.17,0.23,52.0,0.0,0.1,11.44,1.87,45.0,4.32,4.67,0.12,0.35,0.0,59.0,40.39,77.0,1.41,0.0,0.35,0.0,0.0,50.0,0.04,0.0,0.0
197,55.0,0.5,0.43,0.43,0.07,46.0,0.0,0.08,17.84,0.21,83.0,3.0,2.64,0.07,0.07,0.0,55.0,58.74,88.0,1.58,0.0,0.07,0.0,0.0,20.0,0.05,0.0,0.0
198,64.0,1.54,2.3,0.77,0.29,60.0,0.0,0.0,4.51,0.0,50.0,1.25,5.37,0.48,0.29,0.0,77.0,37.9,85.0,1.47,0.1,0.1,100.0,0.0,100.0,0.07,0.0,0.12
199,59.0,0.95,1.33,2.0,0.38,58.0,0.1,0.15,15.43,3.14,67.0,3.9,4.19,0.38,0.0,0.0,63.0,30.48,73.0,1.69,0.1,0.48,20.0,0.0,25.0,0.09,0.0,0.1
200,47.0,0.7,0.7,2.1,0.4,50.0,0.1,0.07,12.69,0.8,70.0,4.5,4.59,0.3,0.0,0.0,44.0,48.25,85.0,2.34,0.2,0.2,100.0,0.8,53.0,0.07,0.0,0.28
201,0.0,0.0,0.06,0.0,0.06,100.0,0.0,0.0,0.79,0.0,0.0,0.12,1.34,0.18,0.0,0.0,50.0,20.84,93.0,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,42.0,1.71,1.2,2.39,0.17,41.0,0.0,0.16,26.81,3.76,40.0,5.64,2.9,0.0,0.0,0.0,45.0,54.14,76.0,4.04,0.0,0.34,0.0,0.0,60.0,0.24,0.0,0.0
203,48.0,0.76,0.28,0.97,0.21,27.0,0.07,0.05,12.29,0.28,74.0,4.38,4.03,0.07,0.07,0.0,44.0,39.38,86.0,1.88,0.0,0.21,25.0,0.0,26.0,0.1,0.0,0.0
204,45.0,0.11,2.89,1.07,0.21,47.0,0.0,0.09,8.34,0.75,52.0,0.11,0.11,0.11,0.0,0.0,50.0,21.48,72.0,1.79,0.43,0.11,0.0,0.0,27.0,0.52,0.11,0.09
205,59.0,1.51,2.45,1.04,0.28,62.0,0.0,0.01,5.28,0.09,100.0,1.6,4.91,0.38,0.57,0.0,47.0,54.62,93.0,2.08,0.0,0.09,0.0,0.0,0.0,0.03,0.0,0.0
206,47.0,0.96,1.18,1.5,0.43,55.0,0.21,0.08,15.64,3.75,50.0,2.25,3.75,0.11,0.11,0.0,38.0,42.86,80.0,2.12,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
207,53.0,1.51,1.34,1.0,0.5,47.0,0.17,0.07,12.55,0.84,75.0,2.84,2.68,0.0,0.17,0.0,59.0,30.78,85.0,2.17,0.17,0.5,33.0,0.0,60.0,0.12,0.0,0.24
208,60.0,0.99,1.24,1.06,0.06,56.0,0.06,0.17,17.03,1.93,43.0,3.23,7.09,0.19,0.37,0.0,62.0,47.67,78.0,1.18,0.0,0.12,0.0,0.0,17.0,0.02,0.0,0.0
209,54.0,1.56,1.48,1.07,0.0,49.0,0.0,0.17,25.82,3.85,67.0,4.18,6.31,0.16,0.08,0.0,59.0,50.0,70.0,1.24,0.08,0.08,100.0,0.0,33.0,0.01,0.0,0.63
210,0.0,0.0,0.62,0.0,0.21,100.0,0.0,0.0,2.37,0.0,0.0,0.0,2.47,0.1,0.0,0.0,0.0,29.01,86.0,3.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,28.0,3.35,0.35,1.59,0.18,10.0,0.18,0.26,11.45,1.23,37.0,2.64,1.59,0.0,0.0,0.0,47.0,26.95,81.0,4.14,0.18,0.88,20.0,0.0,43.0,0.16,0.0,0.2
212,49.0,0.63,1.1,0.94,0.31,64.0,0.16,0.24,10.52,0.47,0.0,1.73,2.51,0.0,0.31,0.0,82.0,31.41,88.0,2.18,0.16,0.47,33.0,0.0,25.0,0.09,0.0,0.27
213,50.0,1.33,0.88,1.22,0.33,40.0,0.11,0.04,12.05,1.44,43.0,3.65,3.76,0.66,0.44,0.0,73.0,34.83,84.0,2.84,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
214,63.0,0.81,0.81,0.49,0.32,50.0,0.16,0.21,11.35,0.32,0.0,3.08,3.24,0.32,0.49,0.0,53.0,46.22,88.0,2.6,0.16,0.32,50.0,0.0,50.0,0.15,0.0,0.17
215,65.0,0.87,1.95,0.58,0.07,69.0,0.0,0.04,3.18,0.14,44.0,1.44,4.7,0.51,0.43,0.0,70.0,39.87,90.0,1.57,0.07,0.14,50.0,0.0,100.0,0.03,0.07,0.18
216,50.0,0.95,0.87,1.11,0.16,48.0,0.0,0.13,11.49,1.82,52.0,3.09,4.44,0.16,0.16,0.0,64.0,41.2,85.0,2.06,0.0,0.16,0.0,0.0,50.0,0.04,0.0,0.0
217,39.0,2.65,1.47,1.19,0.14,36.0,0.21,0.08,7.6,0.42,47.0,2.51,1.4,0.07,0.0,0.0,67.0,16.74,73.0,2.73,0.49,2.02,28.0,1.05,38.0,0.39,0.0,0.09
218,56.0,0.87,1.75,1.51,0.16,67.0,0.16,0.16,17.01,0.64,42.0,3.1,4.53,0.08,0.08,0.0,51.0,44.2,84.0,1.72,0.0,0.08,0.0,0.0,38.0,0.04,0.0,0.0
219,53.0,2.0,2.67,2.8,0.67,57.0,0.0,0.01,10.93,0.4,29.0,3.6,6.53,0.27,0.13,0.0,52.0,39.73,82.0,1.62,0.13,0.4,33.0,0.0,25.0,0.08,0.0,0.23
220,27.0,1.36,0.21,1.05,0.0,13.0,0.0,0.14,13.62,1.99,41.0,2.72,1.36,0.0,0.0,0.0,31.0,23.05,76.0,3.16,0.31,1.05,30.0,0.94,41.0,0.22,0.0,0.15
221,57.0,0.78,0.31,0.78,0.16,29.0,0.0,0.22,18.66,4.23,61.0,2.82,1.72,0.31,0.16,0.0,56.0,51.27,80.0,2.94,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
222,50.0,0.98,1.35,1.85,0.49,58.0,0.0,0.09,16.13,1.23,69.0,2.46,2.34,0.12,0.12,0.0,50.0,33.86,77.0,2.8,0.0,0.25,0.0,0.0,36.0,0.13,0.0,0.0
223,66.0,0.73,1.62,0.44,0.0,69.0,0.0,0.15,9.25,0.59,100.0,3.23,4.99,0.0,0.29,0.0,55.0,42.28,88.0,2.56,0.0,0.15,0.0,0.0,100.0,0.06,0.0,0.0
224,61.0,2.24,2.24,1.16,0.08,50.0,0.0,0.08,13.12,1.83,92.0,2.24,6.23,0.33,0.5,0.0,52.0,41.51,79.0,1.19,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.0
225,47.0,1.2,1.37,1.55,0.17,53.0,0.09,0.08,15.97,1.37,68.0,4.9,3.01,0.09,0.09,0.0,46.0,46.2,81.0,2.46,0.0,0.43,0.0,0.6,47.0,0.06,0.0,0.0
226,40.0,1.64,0.68,1.09,0.27,29.0,0.0,0.07,11.08,0.55,83.0,3.15,2.6,0.27,0.14,0.0,26.0,35.02,86.0,2.43,0.14,0.41,33.0,0.0,22.0,0.17,0.0,0.11
227,60.0,0.46,0.64,0.83,0.18,58.0,0.09,0.13,18.72,1.38,61.0,4.59,5.96,0.64,0.18,0.0,56.0,53.58,81.0,1.62,0.0,0.09,0.0,0.0,20.0,0.02,0.0,0.0
228,62.0,1.24,2.48,1.59,0.09,67.0,0.09,0.11,7.87,0.35,75.0,3.45,5.66,0.44,0.44,0.0,62.0,38.9,84.0,1.62,0.0,0.09,0.0,0.0,50.0,0.0,0.0,0.0
229,36.0,1.79,0.83,1.43,0.0,32.0,0.12,0.27,16.93,2.74,51.0,0.95,1.19,0.0,0.0,0.0,13.0,26.94,68.0,3.73,0.24,1.07,22.0,1.07,33.0,0.32,0.0,0.09
230,44.0,1.68,1.01,1.17,0.0,38.0,0.17,0.15,16.59,1.34,49.0,2.01,2.68,0.17,0.0,0.0,33.0,38.21,82.0,3.34,0.0,0.34,0.0,0.0,75.0,0.11,0.0,0.0
231,0.0,0.0,0.31,0.0,0.0,100.0,0.0,0.0,3.22,0.0,0.0,0.0,2.79,0.12,0.0,0.0,0.0,40.36,88.0,3.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,29.0,1.96,0.98,0.78,0.0,33.0,0.2,0.06,8.82,0.2,0.0,1.37,0.98,0.0,0.39,0.0,0.0,20.2,81.0,2.76,0.78,1.76,44.0,1.18,43.0,0.74,0.39,0.21
233,40.0,0.74,0.37,1.24,0.25,33.0,0.12,0.27,22.75,1.73,64.0,2.47,1.98,0.25,0.25,0.0,45.0,55.14,83.0,2.73,0.12,0.25,50.0,0.0,38.0,0.04,0.0,0.35
234,40.0,7.0,5.56,1.37,0.21,44.0,0.14,0.1,9.89,0.41,63.0,1.72,1.99,0.0,0.07,0.0,36.0,19.57,71.0,0.94,0.27,1.24,22.0,0.96,50.0,0.28,0.0,0.07
